ds,cutoff,y,RWD,AutoARIMA,AutoETS,Naive
2017-12-13,2017-12-08,55.06,54.689827,54.64,54.640003,54.64
2017-12-14,2017-12-08,54.73,54.706436,54.64,54.640003,54.64
2017-12-15,2017-12-08,55.5,54.723045,54.64,54.640003,54.64
2017-12-18,2017-12-08,56.4,54.739655,54.64,54.640003,54.64
2017-12-19,2017-12-08,56.8,54.756264,54.64,54.640003,54.64
2017-12-20,2017-12-08,57.02,54.772873,54.64,54.640003,54.64
2017-12-21,2017-12-08,56.93,54.789482,54.64,54.640003,54.64
2017-12-22,2017-12-08,56.93,54.80609,54.64,54.640003,54.64
2017-12-26,2017-12-08,57.0,54.8227,54.64,54.640003,54.64
2017-12-27,2017-12-08,57.47,54.83931,54.64,54.640003,54.64
2017-12-28,2017-12-08,57.46,54.85592,54.64,54.640003,54.64
2017-12-29,2017-12-08,57.07,54.872528,54.64,54.640003,54.64
2018-01-02,2017-12-08,58.79,54.889137,54.64,54.640003,54.64
2018-01-03,2017-12-08,58.92,54.905746,54.64,54.640003,54.64
2018-01-04,2017-12-08,58.82,54.922356,54.64,54.640003,54.64
2018-01-05,2017-12-08,58.99,54.938965,54.64,54.640003,54.64
2018-01-08,2017-12-08,58.82,54.955574,54.64,54.640003,54.64
2018-01-09,2017-12-08,58.92,54.972183,54.64,54.640003,54.64
2018-01-10,2018-01-09,58.83,58.939796,58.92,58.91999,58.92
2018-01-11,2018-01-09,58.95,58.959595,58.92,58.91999,58.92
2018-01-12,2018-01-09,58.84,58.979393,58.92,58.91999,58.92
2018-01-16,2018-01-09,58.44,58.99919,58.92,58.91999,58.92
2018-01-17,2018-01-09,58.99,59.01899,58.92,58.91999,58.92
2018-01-18,2018-01-09,59.07,59.038788,58.92,58.91999,58.92
2018-01-19,2018-01-09,59.31,59.058586,58.92,58.91999,58.92
2018-01-22,2018-01-09,59.57,59.078384,58.92,58.91999,58.92
2018-01-23,2018-01-09,59.23,59.09818,58.92,58.91999,58.92
2018-01-24,2018-01-09,61.72,59.117977,58.92,58.91999,58.92
2018-01-25,2018-01-09,63.22,59.137775,58.92,58.91999,58.92
2018-01-26,2018-01-09,63.42,59.157574,58.92,58.91999,58.92
2018-01-29,2018-01-09,63.31,59.177372,58.92,58.91999,58.92
2018-01-30,2018-01-09,62.44,59.19717,58.92,58.91999,58.92
2018-01-31,2018-01-09,62.16,59.21697,58.92,58.91999,58.92
2018-02-01,2018-01-09,62.18,59.236767,58.92,58.91999,58.92
2018-02-02,2018-01-09,61.69,59.256565,58.92,58.91999,58.92
2018-02-05,2018-01-09,58.73,59.276363,58.92,58.91999,58.92
2018-02-06,2018-01-09,58.86,59.29616,58.92,58.91999,58.92
2018-02-07,2018-01-09,58.67,59.31596,58.92,58.91999,58.92
2017-11-10,2017-11-09,143.89,143.88887,143.83,143.83775,143.83
2017-11-13,2017-11-09,143.92,143.94774,143.83,143.83775,143.83
2017-11-14,2017-11-09,144.96,144.00659,143.83,143.83775,143.83
2017-11-15,2017-11-09,144.26,144.06546,143.83,143.83775,143.83
2017-11-16,2017-11-09,147.04,144.12433,143.83,143.83775,143.83
2017-11-17,2017-11-09,145.45,144.1832,143.83,143.83775,143.83
2017-11-20,2017-11-09,146.57,144.24205,143.83,143.83775,143.83
2017-11-21,2017-11-09,148.01,144.30092,143.83,143.83775,143.83
2017-11-22,2017-11-09,147.11,144.35979,143.83,143.83775,143.83
2017-11-24,2017-11-09,147.63,144.41866,143.83,143.83775,143.83
2017-11-27,2017-11-09,147.5,144.47751,143.83,143.83775,143.83
2017-11-28,2017-11-09,148.04,144.53638,143.83,143.83775,143.83
2017-11-29,2017-11-09,146.95,144.59525,143.83,143.83775,143.83
2017-11-30,2017-11-09,148.01,144.65411,143.83,143.83775,143.83
2017-12-01,2017-11-09,146.57,144.71297,143.83,143.83775,143.83
2017-12-04,2017-11-09,147.15,144.77184,143.83,143.83775,143.83
2017-12-05,2017-11-09,147.67,144.8307,143.83,143.83775,143.83
2017-12-06,2017-11-09,148.27,144.88957,143.83,143.83775,143.83
2017-12-07,2017-11-09,148.6,144.94843,143.83,143.83775,143.83
2017-12-08,2017-11-09,150.53,145.0073,143.83,143.83775,143.83
2017-12-11,2017-12-08,150.69,150.5934,150.53,150.50873,150.53
2017-12-12,2017-12-08,152.1,150.6568,150.53,150.50873,150.53
2017-12-13,2017-12-08,151.42,150.7202,150.53,150.50873,150.53
2017-12-14,2017-12-08,151.21,150.7836,150.53,150.50873,150.53
2017-12-15,2017-12-08,152.66,150.847,150.53,150.50873,150.53
2017-12-18,2017-12-08,151.72,150.9104,150.53,150.50873,150.53
2017-12-19,2017-12-08,152.22,150.97379,150.53,150.50873,150.53
2017-12-20,2017-12-08,151.75,151.03719,150.53,150.50873,150.53
2017-12-21,2017-12-08,154.2,151.10059,150.53,150.50873,150.53
2017-12-22,2017-12-08,153.89,151.16399,150.53,150.50873,150.53
2017-12-26,2017-12-08,152.99,151.22739,150.53,150.50873,150.53
2017-12-27,2017-12-08,153.32,151.29079,150.53,150.50873,150.53
2017-12-28,2017-12-08,153.57,151.35419,150.53,150.50873,150.53
2017-12-29,2017-12-08,153.09,151.41759,150.53,150.50873,150.53
2018-01-02,2017-12-08,153.84,151.48099,150.53,150.50873,150.53
2018-01-03,2017-12-08,154.55,151.54439,150.53,150.50873,150.53
2018-01-04,2017-12-08,156.38,151.60779,150.53,150.50873,150.53
2018-01-05,2017-12-08,157.67,151.67119,150.53,150.50873,150.53
2018-01-08,2017-12-08,158.93,151.73457,150.53,150.50873,150.53
2018-01-09,2017-12-08,159.46,151.79797,150.53,150.50873,150.53
2018-01-10,2018-01-09,158.9,159.5296,159.46,159.52115,159.46
2018-01-11,2018-01-09,159.11,159.59918,159.46,159.5883,159.46
2018-01-12,2018-01-09,160.11,159.66878,159.46,159.65546,159.46
2018-01-16,2018-01-09,157.96,159.73836,159.46,159.72261,159.46
2018-01-17,2018-01-09,160.21,159.80795,159.46,159.78976,159.46
2018-01-18,2018-01-09,160.94,159.87753,159.46,159.85692,159.46
2018-01-19,2018-01-09,161.75,159.94713,159.46,159.92407,159.46
2018-01-22,2018-01-09,161.43,160.01671,159.46,159.99123,159.46
2018-01-23,2018-01-09,160.88,160.0863,159.46,160.05838,159.46
2018-01-24,2018-01-09,160.6,160.15588,159.46,160.12553,159.46
2018-01-25,2018-01-09,160.79,160.22548,159.46,160.19269,159.46
2018-01-26,2018-01-09,162.55,160.29506,159.46,160.25986,159.46
2018-01-29,2018-01-09,161.19,160.36465,159.46,160.32701,159.46
2018-01-30,2018-01-09,159.7,160.43423,159.46,160.39417,159.46
2018-01-31,2018-01-09,160.7,160.50383,159.46,160.46132,159.46
2018-02-01,2018-01-09,160.46,160.57341,159.46,160.52847,159.46
2018-02-02,2018-01-09,156.9,160.643,159.46,160.59563,159.46
2018-02-05,2018-01-09,151.83,160.71259,159.46,160.66278,159.46
2018-02-06,2018-01-09,154.69,160.78218,159.46,160.72993,159.46
2018-02-07,2018-01-09,155.15,160.85176,159.46,160.79709,159.46
2017-08-28,2017-08-25,151.79,151.5481,151.45,151.54735,151.45
2017-08-29,2017-08-25,152.14,151.64621,151.45,151.64484,151.45
2017-08-30,2017-08-25,153.67,151.74431,151.45,151.74232,151.45
2017-08-31,2017-08-25,155.16,151.84242,151.45,151.83981,151.45
2017-09-01,2017-08-25,155.06,151.94052,151.45,151.9373,151.45
2017-09-05,2017-08-25,154.28,152.03862,151.45,152.03479,151.45
2017-09-06,2017-08-25,153.76,152.13673,151.45,152.13228,151.45
2017-09-07,2017-08-25,155.47,152.23483,151.45,152.22977,151.45
2017-09-08,2017-08-25,155.34,152.33295,151.45,152.32726,151.45
2017-09-11,2017-08-25,156.87,152.43105,151.45,152.42474,151.45
2017-09-12,2017-08-25,156.31,152.52914,151.45,152.52223,151.45
2017-09-13,2017-08-25,156.24,152.62726,151.45,152.61972,151.45
2017-09-14,2017-08-25,154.95,152.72536,151.45,152.7172,151.45
2017-09-15,2017-08-25,154.49,152.82347,151.45,152.81468,151.45
2017-09-18,2017-08-25,155.77,152.92157,151.45,152.91217,151.45
2017-09-19,2017-08-25,156.6,153.01967,151.45,153.00966,151.45
2017-09-20,2017-08-25,149.96,153.11778,151.45,153.10715,151.45
2017-09-21,2017-08-25,149.3,153.21588,151.45,153.20464,151.45
2017-09-22,2017-08-25,148.5,153.314,151.45,153.30212,151.45
2017-09-25,2017-08-25,144.57,153.4121,151.45,153.39961,151.45
2017-09-26,2017-09-25,145.4,144.66052,144.57,144.66626,144.57
2017-09-27,2017-09-25,146.43,144.75104,144.57,144.76154,144.57
2017-09-28,2017-09-25,146.83,144.84155,144.57,144.85683,144.57
2017-09-29,2017-09-25,149.18,144.93207,144.57,144.9521,144.57
2017-10-02,2017-09-25,147.94,145.02258,144.57,145.04738,144.57
2017-10-03,2017-09-25,148.6,145.1131,144.57,145.14267,144.57
2017-10-04,2017-09-25,147.95,145.20361,144.57,145.23795,144.57
2017-10-05,2017-09-25,150.25,145.29413,144.57,145.33324,144.57
2017-10-06,2017-09-25,151.12,145.38464,144.57,145.42851,144.57
2017-10-09,2017-09-25,151.5,145.47516,144.57,145.52379,144.57
2017-10-10,2017-09-25,152.15,145.56567,144.57,145.61908,144.57
2017-10-11,2017-09-25,153.65,145.65619,144.57,145.71436,144.57
2017-10-12,2017-09-25,153.61,145.7467,144.57,145.80963,144.57
2017-10-13,2017-09-25,153.93,145.83722,144.57,145.90492,144.57
2017-10-16,2017-09-25,150.46,145.92773,144.57,146.0002,144.57
2017-10-17,2017-09-25,150.38,146.01825,144.57,146.09547,144.57
2017-10-18,2017-09-25,153.0,146.10876,144.57,146.19077,144.57
2017-10-19,2017-09-25,171.73,146.19928,144.57,146.28604,144.57
2017-10-20,2017-09-25,175.64,146.2898,144.57,146.38132,144.57
2017-10-23,2017-09-25,172.16,146.38031,144.57,146.47661,144.57
2017-10-24,2017-10-23,171.58,172.27228,171.98122,172.26227,172.16
2017-10-25,2017-10-23,171.83,172.38454,171.98122,172.36418,172.16
2017-10-26,2017-10-23,173.75,172.49681,171.98122,172.4661,172.16
2017-10-31,2017-10-23,175.16,172.60909,171.98122,172.56801,172.16
2017-12-04,2017-10-23,168.44,172.72136,171.98122,172.66992,172.16
2017-12-05,2017-10-23,167.54,172.83362,171.98122,172.77182,172.16
2017-12-06,2017-10-23,173.52,172.94589,171.98122,172.87373,172.16
2017-12-07,2017-10-23,174.61,173.05817,171.98122,172.97565,172.16
2017-12-08,2017-10-23,173.57,173.17044,171.98122,173.07756,172.16
2017-12-11,2017-10-23,174.31,173.2827,171.98122,173.17947,172.16
2017-12-12,2017-10-23,172.54,173.39497,171.98122,173.28139,172.16
2017-12-14,2017-10-23,175.0,173.50725,171.98122,173.3833,172.16
2017-12-19,2017-10-23,174.97,173.6195,171.98122,173.4852,172.16
2017-12-20,2017-10-23,174.25,173.73178,171.98122,173.58711,172.16
2017-12-21,2017-10-23,174.56,173.84406,171.98122,173.68903,172.16
2017-12-22,2017-10-23,175.0,173.95633,171.98122,173.79094,172.16
2017-12-26,2017-10-23,174.44,174.06859,171.98122,173.89285,172.16
2017-12-27,2017-10-23,175.36,174.18086,171.98122,173.99477,172.16
2017-12-28,2017-10-23,175.55,174.29314,171.98122,174.09668,172.16
2017-12-29,2017-10-23,175.24,174.40541,171.98122,174.19858,172.16
2017-11-10,2017-11-09,89.59,89.736725,89.812164,89.750374,89.7
2017-11-13,2017-11-09,90.03,89.77345,89.812164,89.8221,89.7
2017-11-14,2017-11-09,90.44,89.81018,89.812164,89.80689,89.7
2017-11-15,2017-11-09,89.16,89.84691,89.812164,89.920235,89.7
2017-11-16,2017-11-09,90.48,89.88364,89.812164,90.067635,89.7
2017-11-17,2017-11-09,90.42,89.920364,89.812164,89.946815,89.7
2017-11-20,2017-11-09,93.07,89.95709,89.812164,89.805336,89.7
2017-11-21,2017-11-09,90.19,89.99382,89.812164,89.750374,89.7
2017-11-22,2017-11-09,88.65,90.03055,89.812164,89.8221,89.7
2017-11-24,2017-11-09,89.15,90.067276,89.812164,89.80689,89.7
2017-11-27,2017-11-09,87.45,90.104004,89.812164,89.920235,89.7
2017-11-28,2017-11-09,87.07,90.14073,89.812164,90.067635,89.7
2017-11-29,2017-11-09,85.66,90.17746,89.812164,89.946815,89.7
2017-11-30,2017-11-09,86.11,90.21419,89.812164,89.805336,89.7
2017-12-01,2017-11-09,85.4,90.250916,89.812164,89.750374,89.7
2017-12-04,2017-11-09,84.79,90.28764,89.812164,89.8221,89.7
2017-12-05,2017-11-09,84.83,90.32437,89.812164,89.80689,89.7
2017-12-06,2017-11-09,85.41,90.3611,89.812164,89.920235,89.7
2017-12-07,2017-11-09,86.11,90.39783,89.812164,90.067635,89.7
2017-12-08,2017-11-09,85.52,90.434555,89.812164,89.946815,89.7
2017-12-11,2017-12-08,85.8,85.55269,85.549515,85.35719,85.52
2017-12-12,2017-12-08,85.48,85.58538,85.549515,85.261604,85.52
2017-12-13,2017-12-08,85.18,85.61807,85.549515,85.343376,85.52
2017-12-14,2017-12-08,85.44,85.65077,85.549515,85.33921,85.52
2017-12-15,2017-12-08,86.69,85.683464,85.549515,85.50466,85.52
2017-12-18,2017-12-08,88.09,85.716156,85.549515,85.72604,85.52
2017-12-19,2017-12-08,87.95,85.74885,85.549515,85.53855,85.52
2017-12-20,2017-12-08,88.65,85.78154,85.549515,85.35719,85.52
2017-12-21,2017-12-08,88.65,85.81423,85.549515,85.261604,85.52
2017-12-22,2017-12-08,88.85,85.846924,85.549515,85.343376,85.52
2017-12-26,2017-12-08,88.63,85.879616,85.549515,85.33921,85.52
2017-12-27,2017-12-08,89.1,85.912315,85.549515,85.50466,85.52
2017-12-28,2017-12-08,89.38,85.94501,85.549515,85.72604,85.52
2017-12-29,2017-12-08,89.03,85.9777,85.549515,85.53855,85.52
2018-01-02,2017-12-08,90.28,86.01039,85.549515,85.35719,85.52
2018-01-03,2017-12-08,91.4,86.04308,85.549515,85.261604,85.52
2018-01-04,2017-12-08,91.3,86.075775,85.549515,85.343376,85.52
2018-01-05,2017-12-08,91.67,86.10847,85.549515,85.33921,85.52
2018-01-08,2017-12-08,91.83,86.14116,85.549515,85.50466,85.52
2018-01-09,2017-12-08,91.64,86.17386,85.549515,85.72604,85.52
2018-01-10,2018-01-09,90.11,91.67711,91.64915,91.53068,91.64
2018-01-11,2018-01-09,91.19,91.71422,91.64915,91.40043,91.64
2018-01-12,2018-01-09,92.02,91.75133,91.64915,91.34343,91.64
2018-01-16,2018-01-09,93.1,91.78843,91.64915,91.40165,91.64
2018-01-17,2018-01-09,95.57,91.82554,91.64915,91.37931,91.64
2018-01-18,2018-01-09,97.24,91.86265,91.64915,91.4905,91.64
2018-01-19,2018-01-09,96.14,91.89976,91.64915,91.656334,91.64
2018-01-22,2018-01-09,96.65,91.93687,91.64915,91.53068,91.64
2018-01-23,2018-01-09,96.47,91.973976,91.64915,91.40043,91.64
2018-01-24,2018-01-09,95.34,92.011086,91.64915,91.34343,91.64
2018-01-25,2018-01-09,91.98,92.04819,91.64915,91.40165,91.64
2018-01-26,2018-01-09,93.84,92.0853,91.64915,91.37931,91.64
2018-01-29,2018-01-09,93.78,92.122406,91.64915,91.4905,91.64
2018-01-30,2018-01-09,91.55,92.159515,91.64915,91.656334,91.64
2018-01-31,2018-01-09,91.88,92.196625,91.64915,91.53068,91.64
2018-02-01,2018-01-09,91.65,92.233734,91.64915,91.40043,91.64
2018-02-02,2018-01-09,89.11,92.270836,91.64915,91.34343,91.64
2018-02-05,2018-01-09,85.4,92.307945,91.64915,91.40165,91.64
2018-02-06,2018-01-09,88.54,92.345055,91.64915,91.37931,91.64
2018-02-07,2018-01-09,85.35,92.382164,91.64915,91.4905,91.64
2017-11-10,2017-11-09,39.93,39.60783,39.6,39.60002,39.6
2017-11-13,2017-11-09,39.74,39.615658,39.6,39.60002,39.6
2017-11-14,2017-11-09,39.79,39.62349,39.6,39.60002,39.6
2017-11-15,2017-11-09,38.96,39.631317,39.6,39.60002,39.6
2017-11-16,2017-11-09,39.19,39.63915,39.6,39.60002,39.6
2017-11-17,2017-11-09,39.42,39.646976,39.6,39.60002,39.6
2017-11-20,2017-11-09,39.2,39.654808,39.6,39.60002,39.6
2017-11-21,2017-11-09,39.34,39.662636,39.6,39.60002,39.6
2017-11-22,2017-11-09,39.24,39.670467,39.6,39.60002,39.6
2017-11-24,2017-11-09,39.14,39.678295,39.6,39.60002,39.6
2017-11-27,2017-11-09,39.07,39.686127,39.6,39.60002,39.6
2017-11-28,2017-11-09,39.09,39.693954,39.6,39.60002,39.6
2017-11-29,2017-11-09,39.77,39.701786,39.6,39.60002,39.6
2017-11-30,2017-11-09,39.88,39.709614,39.6,39.60002,39.6
2017-12-01,2017-11-09,40.83,39.717445,39.6,39.60002,39.6
2017-12-04,2017-11-09,41.2,39.725273,39.6,39.60002,39.6
2017-12-05,2017-11-09,40.84,39.733105,39.6,39.60002,39.6
2017-12-06,2017-11-09,41.22,39.740932,39.6,39.60002,39.6
2017-12-07,2017-11-09,41.31,39.748764,39.6,39.60002,39.6
2017-12-08,2017-11-09,41.51,39.75659,39.6,39.60002,39.6
2017-12-11,2017-12-08,41.9,41.519268,41.51,41.50998,41.51
2017-12-12,2017-12-08,41.77,41.528538,41.51,41.50998,41.51
2017-12-13,2017-12-08,40.05,41.537807,41.51,41.50998,41.51
2017-12-14,2017-12-08,39.57,41.547077,41.51,41.50998,41.51
2017-12-15,2017-12-08,40.56,41.556343,41.51,41.50998,41.51
2017-12-18,2017-12-08,40.22,41.565613,41.51,41.50998,41.51
2017-12-19,2017-12-08,40.13,41.574883,41.51,41.50998,41.51
2017-12-20,2017-12-08,39.87,41.584152,41.51,41.50998,41.51
2017-12-21,2017-12-08,40.09,41.593422,41.51,41.50998,41.51
2017-12-22,2017-12-08,40.19,41.60269,41.51,41.50998,41.51
2017-12-26,2017-12-08,40.26,41.61196,41.51,41.50998,41.51
2017-12-27,2017-12-08,40.24,41.62123,41.51,41.50998,41.51
2017-12-28,2017-12-08,40.27,41.6305,41.51,41.50998,41.51
2017-12-29,2017-12-08,40.08,41.639767,41.51,41.50998,41.51
2018-01-02,2017-12-08,40.09,41.649036,41.51,41.50998,41.51
2018-01-03,2017-12-08,39.78,41.658306,41.51,41.50998,41.51
2018-01-04,2017-12-08,40.45,41.667576,41.51,41.50998,41.51
2018-01-05,2017-12-08,40.18,41.676846,41.51,41.50998,41.51
2018-01-08,2017-12-08,40.09,41.686115,41.51,41.50998,41.51
2018-01-09,2017-12-08,40.22,41.695385,41.51,41.50998,41.51
2018-01-10,2018-01-09,39.91,40.228077,40.22,40.219986,40.22
2018-01-11,2018-01-09,40.56,40.236156,40.22,40.219986,40.22
2018-01-12,2018-01-09,40.5,40.244232,40.22,40.219986,40.22
2018-01-16,2018-01-09,40.78,40.25231,40.22,40.219986,40.22
2018-01-17,2018-01-09,40.91,40.260387,40.22,40.219986,40.22
2018-01-18,2018-01-09,40.48,40.268467,40.22,40.219986,40.22
2018-01-19,2018-01-09,40.96,40.276543,40.22,40.219986,40.22
2018-01-22,2018-01-09,42.75,40.284622,40.22,40.219986,40.22
2018-01-23,2018-01-09,42.61,40.292698,40.22,40.219986,40.22
2018-01-24,2018-01-09,42.84,40.300777,40.22,40.219986,40.22
2018-01-25,2018-01-09,42.89,40.308853,40.22,40.219986,40.22
2018-01-26,2018-01-09,43.59,40.316933,40.22,40.219986,40.22
2018-01-29,2018-01-09,43.11,40.32501,40.22,40.219986,40.22
2018-01-30,2018-01-09,42.48,40.333088,40.22,40.219986,40.22
2018-01-31,2018-01-09,42.95,40.341164,40.22,40.219986,40.22
2018-02-01,2018-01-09,42.46,40.349243,40.22,40.219986,40.22
2018-02-02,2018-01-09,41.43,40.35732,40.22,40.219986,40.22
2018-02-05,2018-01-09,40.6,40.3654,40.22,40.219986,40.22
2018-02-06,2018-01-09,42.0,40.373474,40.22,40.219986,40.22
2018-02-07,2018-01-09,42.19,40.381554,40.22,40.219986,40.22
2017-11-10,2017-11-09,111.09,112.01261,111.97,111.98957,111.97
2017-11-13,2017-11-09,111.53,112.05522,111.97,111.98957,111.97
2017-11-14,2017-11-09,112.08,112.097824,111.97,111.98957,111.97
2017-11-15,2017-11-09,110.66,112.140434,111.97,111.98957,111.97
2017-11-16,2017-11-09,111.03,112.183044,111.97,111.98957,111.97
2017-11-17,2017-11-09,111.06,112.225655,111.97,111.98957,111.97
2017-11-20,2017-11-09,110.53,112.26826,111.97,111.98957,111.97
2017-11-21,2017-11-09,110.56,112.31087,111.97,111.98957,111.97
2017-11-22,2017-11-09,110.21,112.35348,111.97,111.98957,111.97
2017-11-24,2017-11-09,110.02,112.39609,111.97,111.98957,111.97
2017-11-27,2017-11-09,110.14,112.4387,111.97,111.98957,111.97
2017-11-28,2017-11-09,111.22,112.4813,111.97,111.98957,111.97
2017-11-29,2017-11-09,113.33,112.52391,111.97,111.98957,111.97
2017-11-30,2017-11-09,114.46,112.56652,111.97,111.98957,111.97
2017-12-01,2017-11-09,113.75,112.60913,111.97,111.98957,111.97
2017-12-04,2017-11-09,114.81,112.65174,111.97,111.98957,111.97
2017-12-05,2017-11-09,115.68,112.69434,111.97,111.98957,111.97
2017-12-06,2017-11-09,115.92,112.73695,111.97,111.98957,111.97
2017-12-07,2017-11-09,115.88,112.779564,111.97,111.98957,111.97
2017-12-08,2017-11-09,116.02,112.822174,111.97,111.98957,111.97
2017-12-11,2017-12-08,117.82,116.06523,116.02,116.07169,116.02
2017-12-12,2017-12-08,117.05,116.110466,116.02,116.12601,116.02
2017-12-13,2017-12-08,117.02,116.1557,116.02,116.18031,116.02
2017-12-14,2017-12-08,116.46,116.200935,116.02,116.23463,116.02
2017-12-15,2017-12-08,118.19,116.24617,116.02,116.28894,116.02
2017-12-18,2017-12-08,118.64,116.2914,116.02,116.343254,116.02
2017-12-19,2017-12-08,118.34,116.33663,116.02,116.39757,116.02
2017-12-20,2017-12-08,117.86,116.38187,116.02,116.45188,116.02
2017-12-21,2017-12-08,117.4,116.4271,116.02,116.50619,116.02
2017-12-22,2017-12-08,116.88,116.472336,116.02,116.5605,116.02
2017-12-26,2017-12-08,117.57,116.51757,116.02,116.614815,116.02
2017-12-27,2017-12-08,117.26,116.562805,116.02,116.66913,116.02
2017-12-28,2017-12-08,117.31,116.60804,116.02,116.72344,116.02
2017-12-29,2017-12-08,117.19,116.653275,116.02,116.777756,116.02
2018-01-02,2017-12-08,115.99,116.69851,116.02,116.83206,116.02
2018-01-03,2017-12-08,117.25,116.743744,116.02,116.886375,116.02
2018-01-04,2017-12-08,118.37,116.78897,116.02,116.94069,116.02
2018-01-05,2017-12-08,118.3,116.834206,116.02,116.995,116.02
2018-01-08,2017-12-08,117.94,116.87944,116.02,117.04932,116.02
2018-01-09,2017-12-08,118.76,116.924675,116.02,117.10363,116.02
2018-01-10,2018-01-09,117.65,118.80672,118.76,118.790405,118.76
2018-01-11,2018-01-09,117.18,118.85343,118.76,118.84511,118.76
2018-01-12,2018-01-09,118.47,118.900154,118.76,118.89981,118.76
2018-01-16,2018-01-09,119.39,118.94687,118.76,118.95452,118.76
2018-01-17,2018-01-09,122.05,118.99358,118.76,119.009224,118.76
2018-01-18,2018-01-09,120.9,119.0403,118.76,119.06393,118.76
2018-01-19,2018-01-09,121.44,119.08702,118.76,119.11863,118.76
2018-01-22,2018-01-09,122.77,119.133736,118.76,119.17333,118.76
2018-01-23,2018-01-09,122.1,119.18045,118.76,119.22804,118.76
2018-01-24,2018-01-09,120.86,119.227165,118.76,119.282745,118.76
2018-01-25,2018-01-09,120.63,119.27388,118.76,119.33745,118.76
2018-01-26,2018-01-09,122.33,119.3206,118.76,119.39215,118.76
2018-01-29,2018-01-09,120.76,119.36732,118.76,119.44685,118.76
2018-01-30,2018-01-09,120.81,119.41403,118.76,119.501564,118.76
2018-01-31,2018-01-09,123.63,119.46075,118.76,119.55627,118.76
2018-02-01,2018-01-09,120.42,119.50747,118.76,119.61097,118.76
2018-02-02,2018-01-09,118.57,119.554184,118.76,119.66567,118.76
2018-02-05,2018-01-09,114.07,119.6009,118.76,119.720375,118.76
2018-02-06,2018-01-09,112.95,119.64761,118.76,119.775085,118.76
2018-02-07,2018-01-09,113.56,119.69433,118.76,119.82979,118.76
2013-02-21,2013-02-20,152.05,152.58286,152.76822,153.45253,152.77
2013-02-22,2013-02-20,154.02,152.39572,152.76643,153.45253,152.77
2013-02-25,2013-02-20,155.43,152.20857,152.76465,153.45253,152.77
2013-02-26,2013-02-20,155.64,152.02144,152.76288,153.45253,152.77
2013-02-27,2013-02-20,157.75,151.83429,152.7611,153.45253,152.77
2013-02-28,2013-02-20,158.69,151.64714,152.75931,153.45253,152.77
2013-03-01,2013-02-20,158.58,151.46,152.75752,153.45253,152.77
2013-03-04,2013-02-20,158.93,151.27286,152.75575,153.45253,152.77
2013-03-05,2013-02-20,158.96,151.08572,152.75397,153.45253,152.77
2013-03-06,2013-02-20,159.61,150.89857,152.75218,153.45253,152.77
